timestamp        , class_name, confidence, x1     , y1    , x2     , y2    , center_x, center_y, image_path
1776978150.714874,probe,0.0125,793.15,0.00,1920.00,316.34,1356.58,158.17,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0125,522.38,405.45,1851.75,1079.50,1187.06,742.47,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0125,0.00,0.00,696.42,982.64,348.21,491.32,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0125,1.51,422.37,500.46,1062.75,250.98,742.56,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0125,1077.97,0.00,1920.00,333.83,1498.98,166.92,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0125,1363.71,340.75,1920.00,1080.00,1641.86,710.38,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0124,1373.41,752.71,1920.00,1080.00,1646.70,916.36,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0124,780.58,771.22,1881.56,1080.00,1331.07,925.61,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0124,843.85,251.95,1897.69,1080.00,1370.77,665.97,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0124,1329.61,139.59,1920.00,1075.94,1624.81,607.76,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0123,1203.67,381.52,1903.51,1080.00,1553.59,730.76,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0123,618.46,126.36,1905.14,1063.57,1261.80,594.97,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0123,467.14,633.13,1191.86,1080.00,829.50,856.56,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0123,6.18,289.33,1356.90,1070.84,681.54,680.09,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0123,1285.06,817.64,1892.35,1080.00,1588.71,948.82,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.714874,probe,0.0120,228.76,586.49,1419.37,1076.94,824.06,831.71,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_714_probe_0.01.jpg
1776978150.996497,probe,0.0147,1181.67,143.57,1712.78,729.54,1447.23,436.56,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0132,1151.62,132.23,1838.86,1052.04,1495.24,592.13,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0130,577.84,631.40,1454.87,1080.00,1016.35,855.70,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0130,8.37,623.76,1082.84,1071.77,545.61,847.76,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0130,1054.88,3.74,1767.85,798.79,1411.37,401.27,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0130,2.30,633.67,383.51,1068.52,192.91,851.09,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0128,1772.51,44.10,1920.00,1030.17,1846.26,537.13,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0128,91.28,121.89,1836.71,1074.07,964.00,597.98,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0128,728.39,0.00,1920.00,1064.03,1324.19,532.02,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0128,69.07,512.39,1815.79,1080.00,942.43,796.20,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0128,1653.55,0.00,1920.00,997.13,1786.78,498.56,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0128,1155.07,12.54,1920.00,823.95,1537.53,418.24,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0127,1550.03,6.62,1920.00,1052.29,1735.02,529.46,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0127,6.20,0.00,1545.98,1056.93,776.09,528.47,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0127,37.59,0.00,1876.57,446.30,957.08,223.15,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0127,0.00,0.00,487.41,247.61,243.70,123.80,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0127,113.38,0.00,1879.65,946.56,996.52,473.28,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0127,1507.63,622.58,1920.00,1080.00,1713.81,851.29,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0127,12.37,0.00,885.68,796.86,449.02,398.43,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0127,1610.43,0.00,1920.00,953.33,1765.22,476.67,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,0.00,0.00,539.11,866.09,269.56,433.04,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,0.00,0.00,929.08,300.85,464.54,150.43,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,5.11,7.02,1064.43,1051.74,534.77,529.38,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,571.53,155.98,1481.34,1068.08,1026.44,612.03,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,0.00,206.28,672.53,1049.91,336.26,628.09,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,408.34,0.00,1909.29,328.67,1158.81,164.34,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,1480.87,87.38,1920.00,1080.00,1700.43,583.69,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,1.42,386.16,1236.16,1065.13,618.79,725.64,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,9.23,0.00,1204.74,955.86,606.98,477.93,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,1550.99,0.00,1920.00,656.10,1735.49,328.05,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,9.83,0.00,1608.41,694.98,809.12,347.49,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0126,888.64,136.73,1870.46,1050.74,1379.55,593.73,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0125,11.50,0.00,1102.10,635.64,556.80,317.82,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0125,456.94,611.28,1877.49,1080.00,1167.21,845.64,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0125,0.00,0.00,484.77,901.01,242.39,450.51,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0125,13.14,0.00,1278.07,440.40,645.60,220.20,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0125,129.63,600.75,1449.87,1080.00,789.75,840.38,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0125,0.00,0.00,815.19,895.22,407.60,447.61,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0125,807.81,0.00,1920.00,312.93,1363.90,156.47,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0125,557.48,0.00,1920.00,1017.47,1238.74,508.73,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0125,3.51,0.00,1723.43,809.56,863.47,404.78,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0124,0.00,7.20,550.97,1012.74,275.48,509.97,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0124,933.05,0.00,1920.00,1019.64,1426.52,509.82,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0124,1143.04,0.00,1920.00,329.97,1531.52,164.98,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0124,0.00,624.67,656.99,1065.84,328.50,845.26,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0124,1477.25,0.00,1920.00,994.86,1698.62,497.43,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0123,2.02,23.06,784.12,998.96,393.07,511.01,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0123,1415.14,340.33,1920.00,1080.00,1667.57,710.16,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0123,1410.61,660.85,1920.00,1080.00,1665.30,870.42,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0123,933.99,625.81,1897.70,1080.00,1415.84,852.91,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0122,1364.26,102.81,1920.00,1075.54,1642.13,589.17,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0122,994.72,376.70,1904.10,1080.00,1449.41,728.35,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978150.996497,probe,0.0122,0.00,0.00,675.07,748.00,337.54,374.00,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-30_996_probe_0.01.jpg
1776978151.283904,probe,0.0149,1245.95,121.90,1793.40,682.10,1519.67,402.00,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0134,764.06,604.58,1548.85,1070.58,1156.46,837.58,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0132,651.71,78.00,1768.70,1069.23,1210.20,573.62,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0132,1048.19,5.39,1856.98,649.74,1452.59,327.56,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0132,441.69,603.15,1590.11,1080.00,1015.90,841.57,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0132,1197.29,82.23,1915.95,1031.76,1556.62,556.99,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0130,904.65,101.75,1821.17,1029.82,1362.91,565.79,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0129,11.15,0.00,1663.18,1052.69,837.17,526.34,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0129,108.55,0.00,1896.90,867.39,1002.73,433.69,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0129,236.44,555.96,1904.00,1080.00,1070.22,817.98,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0129,12.04,0.00,981.26,897.44,496.65,448.72,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0128,0.00,736.57,890.05,1080.00,445.03,908.28,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0128,118.56,0.00,1881.56,315.23,1000.06,157.61,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0128,22.96,0.00,1205.67,637.91,614.32,318.95,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0128,0.00,337.37,786.80,1059.98,393.40,698.68,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0128,14.99,0.00,806.27,751.25,410.63,375.62,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0128,747.99,0.00,1892.29,783.29,1320.14,391.64,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0128,112.57,0.00,1900.53,605.49,1006.55,302.74,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0128,0.00,21.00,916.50,1046.77,458.25,533.88,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,0.00,533.26,818.90,1080.00,409.45,806.63,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,308.59,702.73,1810.45,1080.00,1059.52,891.37,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,0.00,0.00,517.62,862.51,258.81,431.25,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,0.00,946.65,225.49,1080.00,112.75,1013.33,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,233.84,81.77,1912.62,1078.16,1073.23,579.97,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,1572.46,22.10,1920.00,1052.87,1746.23,537.48,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,1401.60,0.00,1920.00,1032.86,1660.80,516.43,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,0.00,0.00,767.59,929.84,383.79,464.92,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,0.00,0.00,541.87,244.23,270.94,122.11,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,0.00,0.00,907.87,284.36,453.94,142.18,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0127,9.26,0.00,1292.60,280.53,650.93,140.27,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0126,12.77,0.00,1089.66,322.90,551.21,161.45,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0126,0.00,0.00,418.25,957.99,209.12,479.00,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0126,7.62,631.41,1020.97,1080.00,514.30,855.71,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0126,1531.42,0.00,1920.00,517.57,1725.71,258.79,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0126,1558.15,0.00,1920.00,867.85,1739.08,433.93,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0126,547.47,0.00,1920.00,336.36,1233.74,168.18,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0126,1569.06,665.86,1920.00,1080.00,1744.53,872.93,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0125,5.27,348.86,1044.23,1072.72,524.75,710.79,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0125,1499.58,0.00,1920.00,1023.20,1709.79,511.60,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0125,5.80,0.00,1586.06,753.70,795.93,376.85,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0125,17.22,801.96,969.16,1080.00,493.19,940.98,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0125,841.27,0.00,1920.00,935.33,1380.64,467.67,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0125,1148.51,0.00,1920.00,346.45,1534.26,173.23,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0124,0.00,0.00,638.51,1058.11,319.25,529.06,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0124,0.00,0.00,641.63,837.00,320.81,418.50,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0124,161.42,699.91,1403.36,1080.00,782.39,889.96,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0123,1442.17,0.00,1920.00,850.38,1681.08,425.19,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0123,450.23,628.46,1877.83,1080.00,1164.03,854.23,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0123,147.38,358.42,1474.41,1069.65,810.89,714.04,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0122,75.48,523.47,1553.72,1080.00,814.60,801.74,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0122,1148.94,0.00,1920.00,1034.87,1534.47,517.43,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.283904,probe,0.0122,855.82,536.39,1920.00,1080.00,1387.91,808.19,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_283_probe_0.01.jpg
1776978151.565502,probe,0.0142,1271.43,64.19,1865.02,627.13,1568.22,345.66,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_565_probe_0.01.jpg
1776978151.565502,probe,0.0133,1268.59,62.71,1866.43,1036.07,1567.51,549.39,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_565_probe_0.01.jpg
1776978151.565502,probe,0.0130,91.18,0.00,1908.87,741.49,1000.03,370.75,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_565_probe_0.01.jpg
1776978151.565502,probe,0.0129,1552.33,0.00,1920.00,869.61,1736.17,434.81,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_565_probe_0.01.jpg
1776978151.565502,probe,0.0129,10.32,0.00,1743.41,1053.39,876.86,526.70,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_565_probe_0.01.jpg
1776978151.565502,probe,0.0129,816.33,562.66,1650.33,1073.54,1233.33,818.10,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_565_probe_0.01.jpg
1776978151.565502,probe,0.0129,103.84,0.00,1889.35,300.03,996.60,150.02,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_565_probe_0.01.jpg
1776978151.565502,probe,0.0128,0.00,332.93,630.58,1064.21,315.29,698.57,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-31_565_probe_0.01.jpg
